recency_days,frequency,monetary,avg_review_score,avg_installments,avg_freight,avg_items_per_order,state_freq_encoding,credit_card_usage_ratio,avg_delivery_days
175,1,68.37,4.0,1.0,14.47,1.0,0.419320263070263,1.0,8.0
243,1,59.65,4.0,1.0,24.66,1.0,0.419320263070263,1.0,9.0
156,1,133.46,5.0,2.0,27.46,2.0,0.419320263070263,1.0,11.0
307,1,59.0,4.0,1.0,14.1,1.0,0.128798285048285,1.0,7.0
127,1,275.59,5.0,1.0,37.6,1.0,0.419320263070263,1.0,2.0
157,1,33.37,5.0,1.0,13.47,1.0,0.419320263070263,1.0,7.0
299,1,608.28,1.0,1.0,48.38,1.0,0.419320263070263,0.0,47.0
215,1,164.63,4.0,8.0,14.64,1.0,0.128798285048285,1.0,5.0
279,1,37.0,5.0,3.0,15.1,1.0,0.020302614052614,1.0,17.0
167,1,317.97,3.0,2.0,19.97,1.0,0.128798285048285,1.0,34.0
359,1,132.24,5.0,10.0,12.34,1.0,0.419320263070263,1.0,14.0
321,1,28.75,4.0,1.0,11.85,1.0,0.419320263070263,0.0,6.0
226,1,86.44,3.0,2.0,29.44,1.0,0.1171224608724608,1.0,11.0
65,1,78.84,1.0,1.0,15.54,1.0,0.419320263070263,1.0,13.0
277,1,133.36,1.0,1.0,23.76,2.0,0.419320263070263,1.0,9.0
65,1,107.41,3.0,10.0,27.51,1.0,0.034090909090909,1.0,9.0
160,1,101.3,4.0,1.0,17.3,1.0,0.1171224608724608,0.0,13.0
544,1,35.86,5.0,2.0,10.96,1.0,0.419320263070263,1.0,11.0
203,1,142.61,4.0,3.0,12.61,1.0,0.0508033633033633,1.0,9.0
526,1,156.4,5.0,1.0,26.41,1.0,0.419320263070263,0.0,19.0
294,1,167.43,5.0,1.0,17.53,1.0,0.1171224608724608,0.0,9.0
156,1,115.59,5.0,2.0,35.69,1.0,0.1171224608724608,1.0,24.0
285,1,69.73,3.0,1.0,12.74,1.0,0.419320263070263,0.0,11.0
101,1,103.65,5.0,1.0,13.75,1.0,0.419320263070263,0.0,14.0
37,1,20.38,5.0,1.0,7.39,1.0,0.419320263070263,1.0,5.0
33,1,138.5,4.0,8.0,23.6,1.0,0.128798285048285,1.0,10.0
459,1,60.0,5.0,2.0,15.1,1.0,0.0549138361638361,1.0,5.0
28,1,70.42,5.0,3.0,11.43,1.0,0.419320263070263,1.0,2.0
196,1,32.09,4.0,1.0,14.1,1.0,0.1171224608724608,1.0,12.0
469,1,84.14,5.0,4.0,14.24,1.0,0.419320263070263,1.0,5.0
92,1,108.11,4.0,1.0,18.21,1.0,0.0367236929736929,1.0,14.0
204,1,122.62,5.0,10.0,12.72,1.0,0.0508033633033633,1.0,3.0
320,1,69.15,5.0,3.0,34.15,1.0,0.0024870962370962,1.0,13.0
191,1,72.78,5.0,1.0,7.78,1.0,0.419320263070263,1.0,2.0
107,1,89.61,1.0,2.0,9.71,1.0,0.419320263070263,1.0,6.0
106,1,361.82,1.0,1.0,127.94,2.0,0.0091054778554778,0.0,45.0
336,1,752.04,5.0,10.0,32.05,1.0,0.128798285048285,1.0,8.0
243,1,106.25,5.0,1.0,16.35,1.0,0.419320263070263,1.0,6.0
31,1,97.61,4.0,2.0,11.62,1.0,0.419320263070263,1.0,5.0
253,1,149.31,1.0,1.0,46.3,3.0,0.0508033633033633,0.0,14.0
154,1,292.88,5.0,1.0,61.68,1.0,0.0050158175158175,0.0,21.0
132,1,74.76,5.0,7.0,14.78,2.0,0.419320263070263,1.0,3.0
42,1,574.77,5.0,8.0,25.77,1.0,0.034090909090909,1.0,20.0
513,1,66.59,5.0,5.0,17.09,1.0,0.1171224608724608,1.0,9.0
215,1,265.31,5.0,1.0,35.41,1.0,0.0049325674325674,1.0,11.0
36,1,91.23,5.0,7.0,41.33,1.0,0.0549138361638361,1.0,13.0
436,1,46.69,5.0,4.0,16.79,1.0,0.1171224608724608,1.0,23.0
187,1,138.6,5.0,2.0,15.61,1.0,0.020302614052614,1.0,10.0
509,1,46.86,5.0,1.0,10.96,1.0,0.419320263070263,1.0,5.0
94,1,208.2,4.0,1.0,19.2,1.0,0.0367236929736929,1.0,8.0
166,1,482.71,5.0,1.0,15.71,1.0,0.419320263070263,0.0,17.0
393,1,38.68,4.0,1.0,12.69,1.0,0.419320263070263,1.0,13.0
394,1,89.17,5.0,1.0,14.27,1.0,0.128798285048285,1.0,8.0
63,1,47.54,5.0,1.0,7.54,1.0,0.419320263070263,1.0,7.0
216,2,203.87,3.0,1.0,24.535,1.0,0.128798285048285,1.0,33.5
181,1,134.49,1.0,1.0,14.59,1.0,0.128798285048285,1.0,66.0
197,1,32.59,5.0,1.0,12.69,1.0,0.419320263070263,1.0,8.0
90,1,94.5,5.0,1.0,16.52,1.0,0.0549138361638361,1.0,13.0
309,1,85.24,4.0,2.0,15.25,1.0,0.0204274891774891,1.0,7.0
56,1,119.88,5.0,2.0,10.08,1.0,0.419320263070263,1.0,1.0
341,1,31.24,2.0,1.0,9.34,1.0,0.419320263070263,0.0,17.0
193,1,184.85,2.0,5.0,34.85,1.0,0.0075445387945387,1.0,53.0
98,1,47.75,5.0,1.0,22.85,1.0,0.0136426073926073,1.0,8.0
405,1,142.56,1.0,1.0,34.56,1.0,0.0049325674325674,0.0,60.0
127,1,83.51,4.0,2.0,13.61,1.0,0.419320263070263,1.0,10.0
216,1,189.56,5.0,3.0,10.07,1.0,0.419320263070263,1.0,3.0
278,1,101.73,3.0,10.0,11.83,1.0,0.419320263070263,1.0,10.0
235,1,106.21,4.0,2.0,13.21,1.0,0.419320263070263,1.0,5.0
396,1,125.85,1.0,6.0,35.95,1.0,0.034090909090909,1.0,24.0
261,1,122.17,3.0,1.0,12.27,1.0,0.419320263070263,0.0,10.0
37,1,254.06,5.0,1.0,75.08,2.0,0.002840909090909,0.0,13.0
31,1,79.52,5.0,6.0,9.62,1.0,0.1171224608724608,1.0,2.0
171,1,32.76,5.0,1.0,15.23,1.0,0.128798285048285,0.5,10.0
303,1,160.57,5.0,1.0,13.58,1.0,0.419320263070263,0.0,3.0
232,1,316.6,4.156186520855942,2.0,58.6,2.0,0.0136426073926073,1.0,28.0
283,1,218.55,5.0,3.0,18.65,1.0,0.0549138361638361,1.0,9.0
323,1,807.54,5.0,1.0,18.54,1.0,0.419320263070263,1.0,6.0
106,1,99.43,5.0,2.0,19.53,1.0,0.1171224608724608,1.0,6.0
492,1,72.9,3.0,1.0,13.0,1.0,0.1171224608724608,0.5,15.0
112,1,335.09,1.0,1.0,15.09,1.0,0.1171224608724608,1.0,8.0
10,1,28.69,5.0,1.0,12.79,1.0,0.419320263070263,0.0,3.0
160,1,66.81,5.0,4.0,12.82,1.0,0.419320263070263,1.0,12.0
316,1,56.34,5.0,4.0,9.34,1.0,0.419320263070263,1.0,7.0
349,1,34.59,4.0,1.0,12.69,1.0,0.419320263070263,0.0,5.0
184,1,27.3,4.0,2.0,14.1,1.0,0.0508033633033633,1.0,16.0
308,1,723.72,5.0,8.0,113.72,1.0,0.0035485347985347,1.0,21.0
513,1,41.86,5.0,1.0,10.96,1.0,0.1171224608724608,1.0,7.0
53,1,153.1,4.0,8.0,30.11,1.0,0.419320263070263,1.0,15.0
266,1,48.0,5.0,1.0,15.1,1.0,0.0549138361638361,0.0,14.0
114,1,68.32,5.0,1.0,19.32,1.0,0.0549138361638361,1.0,9.0
95,1,54.96,1.0,5.0,17.06,1.0,0.034090909090909,1.0,45.0
546,1,41.64,5.0,1.0,11.74,1.0,0.419320263070263,0.0,6.0
83,1,113.53,5.0,4.0,18.54,1.0,0.0367236929736929,1.0,12.0
154,1,60.8,4.0,1.0,15.2,1.0,0.419320263070263,0.0,7.0
299,1,174.86,5.0,3.0,15.86,1.0,0.1171224608724608,1.0,23.0
317,1,29.0,4.0,1.0,15.1,1.0,0.0204274891774891,0.0,10.0
547,2,99.04,2.0,1.5,14.52,1.0,0.1171224608724608,0.3333333333333333,7.0
164,1,177.04,4.0,1.0,57.1,1.0,0.0072115384615384,0.0,31.0
182,1,124.27,4.0,1.0,14.37,1.0,0.419320263070263,0.0,2.0
188,1,71.92,5.0,7.0,16.02,1.0,0.419320263070263,1.0,20.0
277,1,39.6,3.0,1.0,15.1,1.0,0.0204274891774891,1.0,20.0
33,1,73.05,4.0,3.0,23.15,1.0,0.1171224608724608,1.0,12.0
83,1,39.39,5.0,2.0,7.39,1.0,0.419320263070263,1.0,4.0
115,1,31.88,5.0,1.0,18.23,1.0,0.0508033633033633,0.0,10.0
168,1,324.58,5.0,10.0,24.68,1.0,0.1171224608724608,1.0,20.0
49,1,201.16,5.0,1.0,28.16,1.0,0.034090909090909,0.0,20.0
162,1,88.75,5.0,3.0,12.97,1.0,0.419320263070263,1.0,7.0
331,1,599.3,5.0,10.0,20.3,1.0,0.1171224608724608,1.0,6.0
76,1,44.28,4.0,4.0,12.88,1.0,0.419320263070263,1.0,5.0
128,1,38.78,5.0,1.0,8.29,1.0,0.419320263070263,1.0,2.0
230,1,76.78,5.0,2.0,7.78,1.0,0.419320263070263,1.0,3.0
85,1,27.39,5.0,1.0,7.39,1.0,0.419320263070263,0.0,2.0
28,1,419.39,5.0,3.0,29.39,1.0,0.0098755411255411,1.0,7.0
554,1,88.23,5.0,1.0,11.15,1.0,0.419320263070263,1.0,8.0
554,1,181.1,5.0,1.0,21.2,1.0,0.1171224608724608,1.0,12.0
143,1,70.47,5.0,1.0,14.47,1.0,0.1171224608724608,0.0,4.0
81,1,259.1,5.0,8.0,10.1,1.0,0.419320263070263,1.0,4.0
325,2,170.69,3.0,6.5,29.66,1.0,0.034090909090909,1.0,15.0
22,1,129.37,4.0,3.0,13.47,1.0,0.419320263070263,1.0,6.0
18,1,113.89,5.0,1.0,14.99,1.0,0.1171224608724608,1.0,4.0
168,1,137.5,5.0,2.0,27.5,1.0,0.1171224608724608,1.0,29.0
480,1,110.86,4.0,1.0,30.2,2.0,0.1171224608724608,1.0,9.0
224,1,190.88,5.0,1.0,34.89,1.0,0.0075445387945387,0.0,14.0
523,1,247.21,5.0,8.0,17.31,1.0,0.0508033633033633,1.0,5.0
407,1,81.92,5.0,3.0,17.02,1.0,0.1171224608724608,1.0,12.0
169,1,309.85,5.0,2.0,19.95,1.0,0.419320263070263,1.0,5.0
693,1,45.49,5.0,4.0,14.52,1.0,0.1171224608724608,1.0,10.0
165,1,149.31,4.0,3.0,14.31,1.0,0.419320263070263,1.0,18.0
8,1,62.61,5.0,2.0,9.12,1.0,0.419320263070263,1.0,3.0
269,2,237.94,2.5,1.0,19.27,1.0,0.0215721778221778,0.5,26.0
277,1,89.97,1.0,1.0,20.97,1.0,0.0549138361638361,1.0,41.0
449,1,64.79,5.0,1.0,15.79,1.0,0.034090909090909,1.0,9.0
279,1,113.62,4.0,1.0,13.72,1.0,0.419320263070263,1.0,18.0
117,1,235.92,5.0,2.0,15.28,2.0,0.419320263070263,1.0,4.0
477,1,106.85,5.0,1.0,46.95,1.0,0.0049325674325674,0.0,14.0
105,1,18.87,5.0,1.0,7.87,1.0,0.419320263070263,1.0,5.0
139,1,132.69,1.0,8.0,52.69,1.0,0.0054008491508491,1.0,52.0
275,1,113.82,5.0,1.0,13.82,1.0,0.1171224608724608,1.0,8.0
343,1,103.55,5.0,3.0,13.65,1.0,0.419320263070263,1.0,8.0
411,1,47.84,3.0,4.0,7.94,1.0,0.128798285048285,1.0,5.0
130,1,74.16,4.0,1.0,14.51,1.0,0.419320263070263,1.0,5.0
293,1,71.14,5.0,1.0,14.15,1.0,0.128798285048285,0.0,14.0
397,1,125.47,5.0,1.0,21.57,1.0,0.419320263070263,0.0,12.0
84,1,188.01,3.0,5.0,8.12,1.0,0.419320263070263,1.0,4.0
21,1,37.69,5.0,3.0,13.51,1.0,0.1171224608724608,1.0,6.0
453,1,757.97,3.0,10.0,31.62,1.0,0.0136426073926073,1.0,26.0
256,1,38.01,5.0,3.0,16.11,1.0,0.1171224608724608,1.0,6.0
289,1,31.38,5.0,1.0,12.48,1.0,0.419320263070263,0.0,8.0
356,1,32.01,4.0,1.0,16.11,1.0,0.128798285048285,0.5,9.0
145,1,178.51,1.0,2.0,14.51,1.0,0.419320263070263,1.0,13.0
230,1,268.48,5.0,1.0,39.44,1.0,0.1171224608724608,0.0,13.0
210,1,449.43,4.0,3.0,69.53,1.0,0.419320263070263,1.0,8.0
226,1,126.33,4.0,2.0,18.33,1.0,0.0367236929736929,1.0,20.0
560,1,73.46,5.0,1.0,23.48,2.0,0.419320263070263,1.0,12.0
426,2,69.51,5.0,1.0,14.81,1.0,0.1171224608724608,1.0,7.0
262,1,60.01,5.0,2.0,15.11,1.0,0.0215721778221778,1.0,7.0
286,1,135.08,4.0,4.0,45.09,1.0,0.419320263070263,1.0,11.0
483,1,62.42,5.0,1.0,14.52,1.0,0.128798285048285,0.0,8.0
7,1,77.25,5.0,3.0,17.35,1.0,0.419320263070263,1.0,5.0
279,1,76.08,3.0,6.0,16.18,1.0,0.0549138361638361,1.0,18.0
132,1,110.0,5.0,1.0,0.0,1.0,0.0215721778221778,1.0,18.0
219,1,59.01,5.0,4.0,16.11,1.0,0.0549138361638361,0.25,9.0
358,1,280.06,5.0,6.0,74.16,1.0,0.034090909090909,1.0,13.0
87,1,164.58,3.0,2.0,23.49,1.0,0.0136426073926073,1.0,12.0
226,1,47.17,5.0,4.0,8.27,1.0,0.128798285048285,1.0,8.0
32,1,22.18,5.0,1.0,8.88,1.0,0.419320263070263,0.0,4.0
107,1,1891.63,3.0,1.0,101.63,1.0,0.0136426073926073,1.0,20.0
186,1,163.79,5.0,2.0,15.79,1.0,0.0367236929736929,1.0,12.0
320,1,478.05,5.0,5.0,18.97,1.0,0.0508033633033633,1.0,13.0
88,1,113.05,5.0,1.0,14.05,1.0,0.419320263070263,0.0,9.0
326,1,87.55,4.0,4.0,17.74,1.0,0.128798285048285,1.0,17.0
413,1,403.16,5.0,1.0,93.34,2.0,0.0549138361638361,0.0,18.0
374,1,48.1,5.0,3.0,14.1,1.0,0.0549138361638361,1.0,7.0
26,2,131.08,4.5,1.0,8.295,1.0,0.419320263070263,0.0,9.5
58,1,347.5,1.0,10.0,47.7,2.0,0.1171224608724608,1.0,6.0
254,1,169.64,5.0,3.0,39.84,1.0,0.419320263070263,1.0,4.0
388,1,41.2,4.0,1.0,15.1,1.0,0.128798285048285,0.0,8.0
191,1,119.25,5.0,1.0,12.25,1.0,0.419320263070263,1.0,15.0
271,1,56.79,5.0,1.0,16.79,1.0,0.034090909090909,0.0,17.0
67,1,119.79,5.0,1.0,19.89,1.0,0.0508033633033633,1.0,8.0
238,1,340.13,4.0,8.0,20.13,1.0,0.419320263070263,1.0,6.0
137,1,49.87,5.0,1.0,7.87,1.0,0.419320263070263,1.0,6.0
228,1,198.89,5.0,1.0,9.89,1.0,0.419320263070263,0.0,3.0
104,1,50.15,4.0,2.0,11.15,1.0,0.419320263070263,1.0,3.0
290,1,178.25,5.0,5.0,20.35,1.0,0.0091054778554778,1.0,11.0
388,1,688.47,5.0,1.0,59.47,1.0,0.034090909090909,0.0,16.0
261,1,134.12,4.0,1.0,38.22,1.0,0.0075445387945387,1.0,34.0
438,1,72.14,5.0,2.0,15.15,1.0,0.128798285048285,1.0,22.0
272,1,82.48,5.0,1.0,12.49,1.0,0.1171224608724608,1.0,14.0
62,1,138.04,5.0,2.0,46.24,2.0,0.128798285048285,1.0,13.0
229,1,324.29,5.0,2.0,19.38,1.0,0.419320263070263,1.0,18.0
66,1,434.98,1.0,1.0,75.18,2.0,0.419320263070263,1.0,14.0
195,1,21.43,3.0,1.0,7.78,1.0,0.419320263070263,0.0,7.0
245,1,71.05,4.0,1.0,34.15,1.0,0.002840909090909,1.0,27.0
27,1,78.22,4.0,1.0,22.32,1.0,0.1171224608724608,0.0,10.0
12,1,394.31,5.0,8.0,24.41,1.0,0.419320263070263,1.0,9.0
67,1,343.37,4.0,1.0,44.37,1.0,0.0091054778554778,0.0,41.0
69,1,69.01,5.0,3.0,9.11,1.0,0.419320263070263,1.0,4.0
331,1,220.02,5.0,1.0,40.32,3.0,0.419320263070263,0.0,11.0
206,1,41.79,3.0,2.0,16.79,1.0,0.0072115384615384,1.0,17.0
478,1,48.62,4.0,1.0,25.63,1.0,0.0136426073926073,0.0,16.0
20,1,74.63,3.0,4.0,14.73,1.0,0.419320263070263,1.0,10.0
22,2,296.53,5.0,4.5,38.765,1.0,0.0166916416916416,0.5,6.5
22,1,193.84,4.0,10.0,44.84,1.0,0.419320263070263,1.0,6.0
210,1,102.66,5.0,1.0,12.76,1.0,0.419320263070263,1.0,17.0
409,1,117.42,1.0,4.0,17.44,2.0,0.419320263070263,1.0,3.0
335,1,97.38,5.0,1.0,33.58,2.0,0.034090909090909,0.0,19.0
376,1,41.78,4.0,3.0,15.1,1.0,0.1171224608724608,1.0,7.0
149,1,94.52,5.0,3.0,24.62,1.0,0.0166916416916416,1.0,13.0
180,1,155.62,1.0,8.0,44.63,1.0,0.0508033633033633,1.0,25.0
123,1,76.87,5.0,3.0,7.87,1.0,0.419320263070263,1.0,5.0
155,1,30.29,4.0,1.0,7.39,1.0,0.419320263070263,1.0,5.0
450,1,126.81,4.0,2.0,13.81,1.0,0.419320263070263,1.0,10.0
161,1,37.22,5.0,1.0,15.23,1.0,0.128798285048285,0.0,14.0
80,1,115.25,5.0,1.0,11.35,1.0,0.419320263070263,0.0,7.0
363,1,212.81,5.0,5.0,12.82,1.0,0.419320263070263,0.5,7.0
173,1,128.55,3.0,10.0,18.65,1.0,0.0508033633033633,1.0,13.0
519,1,68.57,4.0,6.0,31.67,1.0,0.0098755411255411,1.0,21.0
27,1,44.5,5.0,1.0,14.51,1.0,0.1171224608724608,1.0,6.0
255,1,51.07,3.0,5.0,15.1,1.0,0.419320263070263,1.0,16.0
434,1,48.01,5.0,4.0,16.11,1.0,0.1171224608724608,1.0,18.0
135,1,106.6,5.0,2.0,16.6,1.0,0.128798285048285,1.0,8.0
5,1,239.64,5.0,7.0,19.64,1.0,0.1171224608724608,1.0,5.0
109,1,582.94,5.0,10.0,19.94,7.0,0.1171224608724608,1.0,19.0
430,1,204.84,2.0,3.0,34.85,1.0,0.0014880952380952,1.0,5.0
370,1,68.62,5.0,1.0,8.72,1.0,0.419320263070263,0.0,6.0
193,2,694.55,3.5,5.0,25.78,1.0,0.020302614052614,1.0,17.0
450,1,35.94,5.0,1.0,9.94,1.0,0.419320263070263,0.0,6.0
315,1,90.88,5.0,1.0,20.98,1.0,0.1171224608724608,1.0,13.0
280,1,118.17,5.0,3.0,18.27,1.0,0.034090909090909,1.0,13.0
336,1,108.86,4.0,4.0,28.96,1.0,0.034090909090909,1.0,8.0
111,1,163.45,1.0,6.0,40.45,2.0,0.128798285048285,1.0,6.0
16,1,112.42,5.0,1.0,23.42,1.0,0.128798285048285,0.0,8.0
303,1,89.46,1.0,1.0,9.97,1.0,0.419320263070263,0.0,25.0
118,1,313.53,5.0,1.0,14.53,1.0,0.1171224608724608,1.0,6.0
323,2,101.1,5.0,1.0,14.6,1.0,0.0508033633033633,1.0,6.5
394,1,27.6,5.0,1.0,15.1,1.0,0.0549138361638361,1.0,15.0
115,1,143.86,4.0,8.0,45.86,2.0,0.128798285048285,1.0,9.0
308,1,161.77,5.0,8.0,15.77,1.0,0.128798285048285,1.0,13.0
232,1,64.0,4.0,1.0,14.1,1.0,0.128798285048285,0.0,15.0
436,1,349.66,5.0,10.0,14.68,1.0,0.419320263070263,1.0,6.0
455,1,196.7,3.0,1.0,27.72,1.0,0.1171224608724608,0.0,18.0
262,1,116.74,5.0,1.0,17.94,1.0,0.128798285048285,0.0,11.0
249,1,330.7,5.0,1.0,10.8,1.0,0.419320263070263,0.0,5.0
406,1,161.54000000000002,4.0,5.0,12.54,1.0,0.419320263070263,0.5,6.0
501,1,31.51,5.0,3.0,14.52,1.0,0.419320263070263,1.0,3.0
527,1,60.01,5.0,1.0,14.52,1.0,0.1171224608724608,1.0,6.0
356,1,31.75,5.0,1.0,11.85,1.0,0.419320263070263,1.0,15.0
555,1,29.42,5.0,2.0,14.52,1.0,0.128798285048285,1.0,8.0
410,1,43.84,5.0,1.0,11.85,1.0,0.419320263070263,0.0,10.0
231,1,89.27,5.0,1.0,9.37,1.0,0.419320263070263,1.0,2.0
122,1,118.43,5.0,2.0,8.53,1.0,0.419320263070263,1.0,3.0
294,1,77.57,3.0,1.0,17.67,1.0,0.0367236929736929,1.0,18.0
77,1,113.42,5.0,2.0,23.43,1.0,0.0508033633033633,1.0,12.0
295,1,69.71,5.0,6.0,12.74,1.0,0.419320263070263,1.0,6.0
108,1,618.29,1.0,3.0,44.09,1.0,0.128798285048285,1.0,31.0
239,1,253.14,3.0,2.0,13.14,1.0,0.128798285048285,1.0,1.0
23,1,340.47,1.0,3.0,10.47,1.0,0.419320263070263,1.0,7.0
251,1,2733.63,1.0,1.0,83.64,1.0,0.128798285048285,1.0,36.0
101,1,61.98,5.0,2.0,8.29,1.0,0.419320263070263,1.0,3.0
484,1,100.54,5.0,5.0,20.64,1.0,0.1171224608724608,1.0,14.0
458,1,260.56,5.0,1.0,10.56,1.0,0.419320263070263,0.0,3.0
148,1,395.2,1.0,15.0,70.2,1.0,0.0166916416916416,1.0,29.0
104,1,358.88,5.0,1.0,19.08,2.0,0.419320263070263,1.0,5.0
14,1,85.98,5.0,1.0,18.99,1.0,0.419320263070263,0.0,13.0
185,1,57.1,5.0,1.0,15.1,1.0,0.419320263070263,1.0,22.0
161,1,96.43,4.0,4.0,18.43,1.0,0.0204274891774891,1.0,26.0
331,1,345.51,5.0,3.0,27.51,1.0,0.0136426073926073,0.5,17.0
234,1,134.47,3.0,2.0,14.57,1.0,0.0508033633033633,1.0,18.0
120,1,59.16,5.0,3.0,9.26,1.0,0.0549138361638361,1.0,1.0
10,1,116.56,3.0,1.0,36.76,2.0,0.419320263070263,0.0,7.0
442,1,54.0,4.0,4.0,14.1,1.0,0.419320263070263,1.0,8.0
61,1,375.04,5.0,2.0,125.14,1.0,0.419320263070263,1.0,9.0
33,1,176.5,3.0,2.0,46.52,2.0,0.0367236929736929,1.0,5.0
456,1,73.83,4.0,3.0,16.84,1.0,0.034090909090909,1.0,8.0
278,1,166.29,5.0,1.0,17.29,1.0,0.0508033633033633,1.0,10.0
131,1,322.06,1.0,3.0,23.62,2.0,0.419320263070263,1.0,4.0
148,1,968.51,1.0,1.0,45.81,3.0,0.419320263070263,0.0,9.0
414,1,133.76,5.0,3.0,13.86,1.0,0.1171224608724608,1.0,9.0
83,1,126.87,1.0,2.0,26.64,3.0,0.419320263070263,1.0,6.0
251,1,383.3,1.0,7.0,88.3,5.0,0.0549138361638361,1.0,18.0
147,1,134.39,1.0,1.0,11.49,1.0,0.419320263070263,0.0,33.0
45,1,244.81,5.0,2.0,14.91,1.0,0.419320263070263,1.0,11.0
591,1,104.65,5.0,10.0,14.66,1.0,0.0367236929736929,1.0,15.0
170,1,309.32,3.0,10.0,59.33,1.0,0.419320263070263,1.0,22.0
35,1,70.89,3.0,1.0,20.99,1.0,0.419320263070263,1.0,5.0
259,1,150.39,5.0,7.0,21.39,1.0,0.419320263070263,1.0,17.0
139,1,350.09,5.0,6.0,20.19,1.0,0.0367236929736929,1.0,15.0
185,1,74.18,4.0,2.0,30.2,2.0,0.020302614052614,1.0,23.0
408,1,248.74,5.0,10.0,43.84,1.0,0.0075445387945387,1.0,14.0
361,1,1333.55,5.0,8.0,33.55,1.0,0.0215721778221778,1.0,11.0
504,1,27.42,5.0,2.0,14.52,1.0,0.0549138361638361,1.0,6.0
484,2,623.98,4.0,3.0,63.49,1.5,0.034090909090909,1.0,18.5
558,1,355.9,5.0,8.0,35.92,2.0,0.0549138361638361,1.0,11.0
404,1,465.42,1.0,1.0,106.02,6.0,0.0215721778221778,0.0,10.0
276,1,638.58,4.0,24.0,100.82,2.0,0.419320263070263,0.5,7.0
406,1,64.17,5.0,1.0,9.27,1.0,0.128798285048285,1.0,5.0
157,1,24.41,5.0,1.0,12.79,1.0,0.419320263070263,1.0,10.0
112,1,68.28,5.0,1.0,23.28,1.0,0.128798285048285,0.0,15.0
56,1,153.1,5.0,1.0,30.11,1.0,0.128798285048285,0.0,18.0
290,1,36.34,5.0,1.0,16.54,2.0,0.419320263070263,1.0,9.0
272,1,116.84,5.0,1.0,17.94,1.0,0.128798285048285,1.0,18.0
274,1,69.12,4.0,1.0,15.13,1.0,0.1171224608724608,0.0,9.0
311,1,54.1,4.0,1.0,15.1,1.0,0.128798285048285,1.0,16.0
107,1,207.5,4.0,5.0,57.6,1.0,0.0054008491508491,1.0,20.0
345,1,127.98,5.0,2.0,28.08,1.0,0.0367236929736929,1.0,25.0
429,1,20.68,5.0,1.0,7.78,1.0,0.419320263070263,1.0,1.0
148,1,24.38,4.0,1.0,7.39,1.0,0.419320263070263,0.0,1.0
64,1,89.3,5.0,1.0,9.31,1.0,0.419320263070263,0.0,3.0
545,1,61.46,5.0,1.0,15.56,1.0,0.0508033633033633,1.0,5.0
108,1,227.01,5.0,8.0,38.01,1.0,0.0166916416916416,1.0,8.0
359,1,71.53,4.0,1.0,17.63,1.0,0.1171224608724608,0.0,13.0
236,1,629.51,5.0,10.0,30.51,1.0,0.1171224608724608,1.0,14.0
5,1,234.75,5.0,1.0,27.75,1.0,0.128798285048285,0.5,6.0
119,1,128.85,4.0,1.0,18.85,1.0,0.419320263070263,1.0,7.0
371,1,201.17,5.0,4.0,27.75,1.0,0.0136426073926073,1.0,14.0
262,1,44.1,4.0,4.0,15.1,1.0,0.0508033633033633,1.0,25.0
213,1,131.73,4.0,1.0,14.43,1.0,0.419320263070263,0.0,4.0
272,2,127.34,5.0,2.0,18.27,1.0,0.419320263070263,1.0,12.5
352,1,55.1,5.0,1.0,15.1,1.0,0.419320263070263,1.0,5.0
284,1,76.65,4.0,3.0,17.66,1.0,0.128798285048285,1.0,22.0
175,1,194.2,5.0,3.0,17.21,1.0,0.419320263070263,1.0,5.0
65,1,323.93,5.0,8.0,24.03,1.0,0.0091054778554778,1.0,10.0
447,1,232.27,4.0,1.0,17.27,1.0,0.1171224608724608,0.0,10.0
212,1,141.13,1.0,1.0,18.14,1.0,0.0098755411255411,0.0,28.0
268,1,59.14,4.0,2.0,34.15,1.0,0.0050158175158175,1.0,36.0
427,1,19.77,4.0,1.0,7.78,1.0,0.419320263070263,0.0,4.0
163,1,381.86,5.0,7.0,31.96,1.0,0.0041729104229104,1.0,14.0
191,1,52.46,5.0,1.0,23.46,2.0,0.419320263070263,1.0,9.0
295,1,190.43,2.0,2.0,43.44,1.0,0.0075445387945387,1.0,27.0
23,1,111.71,5.0,1.0,11.72,1.0,0.419320263070263,1.0,2.0
324,1,73.15,5.0,6.0,16.16,1.0,0.128798285048285,1.0,9.0
512,1,412.21,5.0,1.0,22.22,1.0,0.128798285048285,0.0,13.0
146,1,131.97,5.0,1.0,22.48,1.0,0.1171224608724608,1.0,14.0
151,1,122.18,4.0,1.0,23.19,1.0,0.0136426073926073,1.0,16.0
227,1,94.94,1.0,1.0,25.04,1.0,0.0049325674325674,0.0,31.0
503,2,257.24,4.0,3.0,14.175,1.0,0.419320263070263,1.0,6.5
88,1,142.78,5.0,2.0,17.78,1.0,0.419320263070263,1.0,4.0
141,1,92.46,4.0,1.0,13.46,1.0,0.419320263070263,1.0,7.0
49,1,56.1,5.0,1.0,17.2,1.0,0.0204274891774891,0.0,11.0
16,1,217.22,1.0,3.0,18.32,1.0,0.128798285048285,1.0,11.0
379,1,1140.12,5.0,2.0,260.12,4.0,0.0050158175158175,1.0,23.0
198,1,138.79,5.0,3.0,13.89,1.0,0.419320263070263,1.0,13.0
166,1,41.29,1.0,1.0,7.39,1.0,0.419320263070263,1.0,5.0
